ENSEMBLE_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene_Name,Fold_Change
ENSMUSG00000020091.14,6468.770519,0.2977806519,0.07040640019,4.229454298,2.34E-05,0.0001616484504,Eif4ebp2,1.229251957
ENSMUSG00000023039.16,16236.22322,0.2974073672,0.09874955759,3.011733667,0.002597603946,0.01077482293,Krt7,1.22893394
ENSMUSG00000029311.16,5709.799947,0.2970907012,0.04478553791,6.633630297,3.28E-11,5.78E-10,Hsd17b11,1.228664223
ENSMUSG00000019359.14,5080.57794,0.2970698578,0.06103371179,4.86730774,1.13E-06,1.02E-05,Gdpd2,1.228646472
ENSMUSG00000037062.13,31861.21729,0.2968916437,0.03262728092,9.099490833,9.08E-20,4.37E-18,Sh3glb1,1.228494709
ENSMUSG00000043664.7,181.9362302,0.2966700145,0.1068489579,2.776536341,0.005494149272,0.0205827061,Tmem221,1.228306
ENSMUSG00000022843.16,1716.971488,0.2965636486,0.06031199281,4.917158839,8.78E-07,8.04E-06,Clcn2,1.228215443
ENSMUSG00000027243.8,1833.524637,0.2960664742,0.05315069433,5.570321854,2.54E-08,2.98E-07,Harbi1,1.227792255
ENSMUSG00000027177.14,24751.32558,0.2958142374,0.03871945252,7.639938537,2.17E-14,5.56E-13,Hipk3,1.22757761
ENSMUSG00000033159.14,7886.07264,0.2953948927,0.03386772472,8.722017647,2.73E-18,1.13E-16,Cnppd1,1.227220845
ENSMUSG00000040867.12,424.7917719,0.2947141483,0.09423267763,3.127515377,0.001762905977,0.007685695454,Begain,1.22664191
ENSMUSG00000006920.14,11154.63302,0.294711567,0.03233383618,9.114648982,7.89E-20,3.85E-18,Ezh1,1.226639715
ENSMUSG00000039908.14,1417.19863,0.294700228,0.05103644022,5.774310017,7.73E-09,9.84E-08,Slc26a11,1.226630074
ENSMUSG00000108658.1,1957.454604,0.2943556606,0.05711532632,5.153707062,2.55E-07,2.56E-06,Gm45138,1.226337146
ENSMUSG00000023067.13,18833.06822,0.2940778481,0.0428054982,6.870095209,6.42E-12,1.23E-10,Cdkn1a,1.226101019
ENSMUSG00000027206.13,11439.44711,0.2940364396,0.03866303342,7.605105278,2.85E-14,7.2E-13,Cops2,1.226065828
ENSMUSG00000028479.18,17122.61428,0.2938360726,0.0349212066,8.414258875,3.95E-17,1.46E-15,Gne,1.225895559
ENSMUSG00000030889.14,4.499935907,0.2937857315,0.1025709625,2.864219311,0.00418038468,0.01630066609,Vwa3a,1.225852783
ENSMUSG00000015597.16,3324.371955,0.293717765,0.03899209277,7.532752005,4.97E-14,1.22E-12,Zfp318,1.225795034
ENSMUSG00000096696.1,2926.812348,0.2933188431,0.06557086638,4.473310469,7.7E-06,5.85E-05,Zfp960,1.225456134
ENSMUSG00000041058.15,6457.233761,0.2932584421,0.04245938058,6.90679982,4.96E-12,9.62E-11,Wwp1,1.225404829
ENSMUSG00000042302.14,6687.969524,0.2930879562,0.03437391568,8.526464046,1.51E-17,5.83E-16,Ehbp1,1.22526003
ENSMUSG00000097048.7,2303.3883,0.2930675176,0.06576351274,4.456384785,8.34E-06,6.29E-05,1600020E01Rik,1.225242671
ENSMUSG00000092981.1,1117.625803,0.2930158674,0.07055657326,4.152920896,3.28E-05,0.000218895912,Mir5125,1.225198807
ENSMUSG00000086247.7,320.4166072,0.2927740915,0.09053178442,3.233937046,0.001220963657,0.005585502065,Gm15787,1.224993498
ENSMUSG00000025154.14,1778.681079,0.2921755548,0.07715369346,3.786928943,0.0001525206931,0.0008854128349,Arhgap19,1.224485385
ENSMUSG00000014353.14,8396.333742,0.2920679478,0.03088701473,9.456010896,3.2E-21,1.82E-19,Tmem87b,1.224394057
ENSMUSG00000097470.1,209.775469,0.2920321656,0.1091677385,2.675077543,0.007471196735,0.02653734014,Gm26587,1.22436369
ENSMUSG00000031480.15,452.4274475,0.2920107825,0.08025090785,3.63872248,0.0002739938658,0.001491247428,Thsd1,1.224345543
ENSMUSG00000093798.1,6929.256613,0.2919207459,0.05141971834,5.677214021,1.37E-08,1.68E-07,Gm8355,1.224269136
ENSMUSG00000098559.1,278.9724226,0.2918461622,0.1050062444,2.779321971,0.005447250339,0.02045030047,Gm15013,1.224205846
ENSMUSG00000018486.2,4.950906546,0.2918353079,0.1050100161,2.77911878,0.005450658996,0.02045975867,Wnt9b,1.224196635
ENSMUSG00000030657.11,435.6639633,0.2918117508,0.09688981715,3.011789674,0.002597124762,0.01077482293,Xylt1,1.224176646
ENSMUSG00000070733.13,15419.26181,0.2916953225,0.03360816384,8.679299586,3.98E-18,1.63E-16,Fryl,1.224077857
ENSMUSG00000035107.13,1338.218584,0.2915340265,0.0624332642,4.669530422,3.02E-06,2.49E-05,Dcbld2,1.22394101
ENSMUSG00000030218.2,23560.35899,0.291278353,0.07619105614,3.822999283,0.0001318381629,0.0007751261887,Mgp,1.223724123
ENSMUSG00000049969.3,12840.77769,0.2911865022,0.04440731009,6.557174969,5.48E-11,9.43E-10,Plekhf2,1.223646216
ENSMUSG00000015357.10,13866.31333,0.2910871221,0.04104617755,7.091698655,1.32E-12,2.75E-11,Clpx,1.223561928
ENSMUSG00000005107.13,470.0203698,0.2901222189,0.08064809172,3.597384795,0.0003214327881,0.001722143158,Slc2a9,1.222743859
ENSMUSG00000036002.12,16970.24214,0.2900769172,0.04687064888,6.188882043,6.06E-10,9.12E-09,Fam214b,1.222705464
ENSMUSG00000034640.9,12980.64926,0.289557434,0.04813957283,6.014956448,1.8E-09,2.51E-08,Tiparp,1.222265274
ENSMUSG00000032015.16,1383.129665,0.2892950205,0.06070747154,4.765393997,1.88E-06,1.62E-05,Pou2f3,1.222042975
ENSMUSG00000014232.14,1070.041337,0.2891976755,0.07022733509,4.118021497,3.82E-05,0.0002514728592,Cluap1,1.221960521
ENSMUSG00000024901.14,1117.229912,0.2891368953,0.06051391046,4.77802365,1.77E-06,1.53E-05,Peli3,1.221909041
ENSMUSG00000046417.14,866.0067864,0.2887373332,0.08944890301,3.227958348,0.001246771267,0.005688857551,Lrrc75a,1.221570674
ENSMUSG00000040488.17,21249.0671,0.2887066179,0.05967366626,4.838090836,1.31E-06,1.17E-05,Ltbp4,1.221544667
ENSMUSG00000026578.6,3382.918648,0.2886419436,0.04632884373,6.230285937,4.66E-10,7.15E-09,Ccdc181,1.221489908
ENSMUSG00000002957.11,13420.5951,0.2885300736,0.02997822364,9.624655453,6.29E-22,3.87E-20,Ap2a2,1.221395194
ENSMUSG00000040435.12,8543.787259,0.2885170116,0.04703727265,6.133795508,8.58E-10,1.26E-08,Ppp1r15a,1.221384136
ENSMUSG00000040298.6,4.468412238,0.2882742831,0.108100057,2.666735716,0.007659187502,0.02714639773,Btbd16,1.221178659
ENSMUSG00000027680.15,6305.757056,0.2879076193,0.035885738,8.022898102,1.03E-15,3.17E-14,Fxr1,1.220868334
ENSMUSG00000029188.14,48223.86937,0.2878611802,0.04523008732,6.364373744,1.96E-10,3.17E-09,Slc34a2,1.220829036
ENSMUSG00000092274.2,218232.1493,0.2876059156,0.04275345959,6.727079361,1.73E-11,3.18E-10,Neat1,1.220613046
ENSMUSG00000034157.12,13156.43079,0.2873941062,0.03074856888,9.346584788,9.05E-21,4.91E-19,Cipc,1.220433855
ENSMUSG00000022124.14,13256.24607,0.2873353806,0.03836166104,7.490170466,6.88E-14,1.66E-12,Fbxl3,1.220384178
ENSMUSG00000021466.11,3615.555833,0.2873095514,0.04733470716,6.069743928,1.28E-09,1.82E-08,Ptch1,1.220362329
ENSMUSG00000082820.3,250.667892,0.2871501803,0.1096242249,2.61940443,0.008808345014,0.03052338988,Gm13803,1.220227526
ENSMUSG00000101597.2,1411.509996,0.2871488208,0.08541334556,3.361873006,0.0007741571891,0.003753479514,Gm28555,1.220226376
ENSMUSG00000027881.14,16307.59429,0.2869421843,0.05059868687,5.670941323,1.42E-08,1.74E-07,Prpf38b,1.220051616
ENSMUSG00000055866.9,9100.90726,0.2869071204,0.0520809362,5.508870257,3.61E-08,4.11E-07,Per2,1.220021964
ENSMUSG00000027712.13,27959.43494,0.2867724502,0.03362307173,8.529037811,1.48E-17,5.72E-16,Anxa5,1.219908084
ENSMUSG00000005148.7,18261.92077,0.2866254047,0.07124514339,4.023086923,5.74E-05,0.0003670753313,Klf5,1.219783753
ENSMUSG00000040260.7,1102.623873,0.2864905594,0.08831582636,3.243932273,0.001178917741,0.005419017293,Daam2,1.219669748
ENSMUSG00000097488.1,361.2218776,0.2863665628,0.0946815444,3.024523572,0.002490250654,0.01036935865,4732487G21Rik,1.219564924
ENSMUSG00000019990.15,1245.314308,0.2861794338,0.07871788129,3.635507322,0.0002774341133,0.001507475014,Pde7b,1.219406747
ENSMUSG00000038344.14,2326.394834,0.2859087285,0.04692189314,6.09329056,1.11E-09,1.59E-08,Txlng,1.219177961
ENSMUSG00000029053.16,5344.835697,0.2857959303,0.04001953529,7.141410519,9.24E-13,1.95E-11,Prkcz,1.219082642
ENSMUSG00000092074.1,6748.79166,0.2856922744,0.04588652755,6.226060014,4.78E-10,7.33E-09,Dynlt1a,1.218995056
ENSMUSG00000062861.8,488.6291415,0.2853069037,0.09049277677,3.152814113,0.00161704743,0.007140459343,Zfp28,1.218669483
ENSMUSG00000024095.15,7458.419862,0.285161074,0.03920707932,7.273203691,3.51E-13,7.8E-12,Hnrnpll,1.218546304
ENSMUSG00000068014.5,6876.040165,0.2851504721,0.06968543049,4.091966858,4.28E-05,0.0002789215312,Gm14648,1.21853735
ENSMUSG00000032952.11,497.4243347,0.285005456,0.07814494723,3.647138632,0.0002651768687,0.001448399582,Ap4b1,1.218414871
ENSMUSG00000050505.7,274.1875799,0.2846092302,0.1030547183,2.761729253,0.005749613552,0.02139343512,Pcdh20,1.218080289
ENSMUSG00000038732.14,11952.34088,0.2843594948,0.03857383755,7.371822791,1.68E-13,3.88E-12,Mboat1,1.217869453
ENSMUSG00000044968.16,625.666816,0.2843131054,0.07211684953,3.942394978,8.07E-05,0.0004977043554,Napepld,1.217830293
ENSMUSG00000025991.8,959.2064224,0.2840919292,0.08019181372,3.542654992,0.0003961205687,0.002070699796,Cps1,1.217643605
ENSMUSG00000022887.8,1334.366064,0.2840538409,0.1009512423,2.813772613,0.004896384968,0.01866858346,Masp1,1.217611459
ENSMUSG00000090115.7,2141.250062,0.2834515431,0.04919664371,5.761603267,8.33E-09,1.06E-07,Usp49,1.217103235
ENSMUSG00000016128.14,2961.439276,0.2826761728,0.05062828623,5.583364435,2.36E-08,2.78E-07,Stard13,1.216449284
ENSMUSG00000029186.12,2976.629324,0.2826375838,0.04087596838,6.914517136,4.69E-12,9.16E-11,Pi4k2b,1.216416747
ENSMUSG00000028989.3,220534.4127,0.282626799,0.08083837247,3.496196055,0.0004719418089,0.002424088693,Angptl7,1.216407654
ENSMUSG00000033032.15,752.8667919,0.2825662258,0.08105066734,3.486291169,0.0004897676101,0.002509486333,Afap1l1,1.216356582
ENSMUSG00000045867.9,891.0833895,0.2822171002,0.06198940418,4.552666765,5.3E-06,4.15E-05,Cradd,1.216062265
ENSMUSG00000001348.15,1945.977098,0.282183949,0.05865347901,4.811035147,1.5E-06,1.32E-05,Acp5,1.216034322
ENSMUSG00000029627.12,1341.147536,0.281950814,0.05184678089,5.438154677,5.38E-08,5.96E-07,Zkscan14,1.215837831
ENSMUSG00000032925.16,11653.77827,0.2818829752,0.08154711108,3.456688674,0.0005468562366,0.00276687367,Itgbl1,1.215780661
ENSMUSG00000016933.17,10129.65881,0.2813070033,0.03612088188,7.78793287,6.81E-15,1.87E-13,Plcg1,1.215295377
ENSMUSG00000029851.5,9836.802195,0.2812750679,0.04838714168,5.813012675,6.14E-09,7.9E-08,Tcaf2,1.215268476
ENSMUSG00000083860.2,3.863982409,0.2812628489,0.1042961572,2.696770969,0.007001540761,0.02516441911,Gm13313,1.215258183
ENSMUSG00000003134.10,5152.662192,0.2810967056,0.03683944193,7.630319323,2.34E-14,5.98E-13,Tbc1d8,1.21511824
ENSMUSG00000059751.7,7877.973486,0.2807502671,0.08244004041,3.405508607,0.0006604093185,0.003267392856,Rps3a3,1.214826485
ENSMUSG00000049676.14,225.5332314,0.280720437,0.0988012422,2.841264247,0.0044935062,0.01738022926,Catsperg1,1.214801367
ENSMUSG00000039361.11,19569.46865,0.2806236116,0.03617457652,7.757481595,8.66E-15,2.33E-13,Picalm,1.214719839
ENSMUSG00000027845.15,1615.848827,0.2804272075,0.05107437469,5.490565655,4.01E-08,4.54E-07,Dclre1b,1.214554482
ENSMUSG00000027962.14,3532.674976,0.280379488,0.07367317632,3.8057201,0.0001413922118,0.0008270889548,Vcam1,1.214514309
ENSMUSG00000083246.1,185.7135385,0.2802283479,0.1056784826,2.651706772,0.008008605949,0.02821531217,Gm11839,1.214387081
ENSMUSG00000020776.18,6633.14408,0.2800571366,0.04361088293,6.421725905,1.35E-10,2.22E-09,Fbf1,1.214242972
ENSMUSG00000040428.19,569.7037661,0.279755214,0.07451355171,3.754420606,0.0001737429037,0.0009933223763,Plekha4,1.213988886
ENSMUSG00000027187.10,5641.457539,0.2796834334,0.04168764158,6.709025091,1.96E-11,3.57E-10,Cat,1.213928486
ENSMUSG00000075327.10,1694.968368,0.2795502564,0.05560350193,5.027565651,4.97E-07,4.73E-06,Zbtb2,1.213816432
ENSMUSG00000022433.18,11993.45426,0.2792751878,0.03960828124,7.050929227,1.78E-12,3.62E-11,Csnk1e,1.213585024
ENSMUSG00000062929.7,9439.065273,0.2792088283,0.03454543898,8.082364461,6.35E-16,2.02E-14,Cfl2,1.213529204
ENSMUSG00000085395.1,321.5224754,0.2791944283,0.09871671212,2.828238728,0.004680488903,0.01795553238,Gm13056,1.213517092
ENSMUSG00000028152.10,9809.598887,0.2790073614,0.03606034242,7.737235496,1.02E-14,2.69E-13,Tspan5,1.213359751
ENSMUSG00000058655.8,44781.90416,0.2789942273,0.02343666442,11.9041781,1.13E-32,1.93E-30,Eif4b,1.213348705
ENSMUSG00000056078.5,18905.59028,0.2789186135,0.03735051649,7.46759723,8.17E-14,1.95E-12,Lipm,1.213285113
ENSMUSG00000018143.10,9506.131656,0.2786596772,0.03861900366,7.215610211,5.37E-13,1.17E-11,Mafk,1.213067371
ENSMUSG00000071419.7,861.1914061,0.2784670079,0.08554228113,3.255314263,0.001132669562,0.00523677571,Rps15-ps2,1.212905379
ENSMUSG00000084230.1,262.9332255,0.2782945788,0.09587611301,2.902647699,0.003700226314,0.01462670216,Gm14388,1.212760423
ENSMUSG00000090952.2,210.2155206,0.2782840364,0.09347113983,2.977218818,0.002908763239,0.01186928114,Gm17251,1.212751561
ENSMUSG00000106918.3,2561.290877,0.2782593654,0.04429682475,6.281700031,3.35E-10,5.25E-09,Mrpl33,1.212730822
ENSMUSG00000018800.14,1471.657075,0.2781396149,0.05762627381,4.826611136,1.39E-06,1.23E-05,Abca5,1.212630164
ENSMUSG00000028189.12,1331.13701,0.2779966925,0.05676107379,4.897664437,9.7E-07,8.8E-06,Ctbs,1.212510039
ENSMUSG00000032565.9,1689.150014,0.2778710036,0.05027111248,5.527448865,3.25E-08,3.74E-07,Nudt16,1.212404409
ENSMUSG00000068877.12,1052.912471,0.2770805462,0.06422635207,4.314125546,1.6E-05,0.0001141296131,Selenbp2,1.21174031
ENSMUSG00000002602.16,14808.09016,0.2770623601,0.05085008815,5.448611205,5.08E-08,5.66E-07,Axl,1.211725036
ENSMUSG00000019877.10,19768.69941,0.2767845587,0.02757920622,10.03598713,1.06E-23,7.57E-22,Serinc1,1.211491732
ENSMUSG00000021902.6,1441.408058,0.2767828798,0.04689218489,5.902537501,3.58E-09,4.75E-08,Phf7,1.211490322
ENSMUSG00000070473.4,5355.977322,0.2767588376,0.05417066456,5.109016843,3.24E-07,3.19E-06,Cldn3,1.211470133
ENSMUSG00000039496.8,788.5129692,0.2767255814,0.06587596262,4.200706454,2.66E-05,0.0001811099045,Cdnf,1.211442207
ENSMUSG00000090946.3,2197.010093,0.2766279025,0.04395274311,6.293757408,3.1E-10,4.88E-09,Ccdc71l,1.211360188
ENSMUSG00000022479.15,3404.500793,0.2765698507,0.05425726641,5.097379007,3.44E-07,3.38E-06,Vdr,1.211311446
ENSMUSG00000024383.8,6486.278331,0.2765502594,0.04945347896,5.592129517,2.24E-08,2.66E-07,Map3k2,1.211294997
ENSMUSG00000022911.10,1932.345887,0.2762573136,0.04932452531,5.600810386,2.13E-08,2.54E-07,Arl13b,1.211049063
ENSMUSG00000031024.13,4838.412532,0.2761898933,0.04622518778,5.974878774,2.3E-09,3.15E-08,St5,1.210992469
ENSMUSG00000047115.15,644.6289198,0.2761756744,0.07099091784,3.890295868,0.0001001220716,0.0006064792992,Fam221a,1.210980534
ENSMUSG00000064294.12,1775.094465,0.276116363,0.08940955744,3.088219771,0.002013594996,0.008637845699,Aox3,1.21093075
ENSMUSG00000040613.14,1879.758913,0.2759016986,0.07547523188,3.655526346,0.0002566548475,0.001407533116,Apobec1,1.210750584
ENSMUSG00000026426.10,4255.74722,0.2757759144,0.03880607197,7.106514531,1.19E-12,2.48E-11,Arl8a,1.210645027
ENSMUSG00000051435.11,1757.530078,0.2755996995,0.05575837051,4.942750245,7.7E-07,7.1E-06,Fhad1,1.210497164
ENSMUSG00000034848.17,1135.805345,0.2755949547,0.04988787393,5.524287426,3.31E-08,3.8E-07,Ttc21b,1.210493183
ENSMUSG00000026277.13,27664.70486,0.2754776437,0.03706564268,7.432156136,1.07E-13,2.52E-12,Stk25,1.210394757
ENSMUSG00000028522.16,10060.97739,0.2753761274,0.04596375918,5.991157649,2.08E-09,2.87E-08,Mier1,1.21030959
ENSMUSG00000073910.10,2653.400605,0.2751776861,0.04105259878,6.703051555,2.04E-11,3.71E-10,Mob3b,1.210143124
ENSMUSG00000029816.10,7054.867445,0.2750723733,0.1063986009,2.585300661,0.009729411433,0.03322470527,Gpnmb,1.210054791
ENSMUSG00000032840.7,3364.878283,0.275063281,0.0475320694,5.786898918,7.17E-09,9.18E-08,2410131K14Rik,1.210047164
ENSMUSG00000029207.16,1602.597606,0.2750205145,0.06405477072,4.293521176,1.76E-05,0.0001241031597,Apbb2,1.210011295
ENSMUSG00000025372.16,26423.04288,0.2750154792,0.03835394845,7.170460679,7.47E-13,1.6E-11,Baiap2,1.210007072
ENSMUSG00000027634.14,6721.573106,0.2749199122,0.032063867,8.574134623,9.98E-18,3.95E-16,Ndrg3,1.209926921
ENSMUSG00000040631.8,6507.380977,0.2749124762,0.04245469591,6.475431523,9.45E-11,1.58E-09,Dok4,1.209920685
ENSMUSG00000031299.10,18530.77626,0.2748399563,0.02670762268,10.2906934,7.76E-25,6.24E-23,Pdha1,1.209859867
ENSMUSG00000032842.13,2210.689876,0.2747972187,0.05849082515,4.698125185,2.63E-06,2.19E-05,Abcc10,1.209824028
ENSMUSG00000020009.12,10402.43607,0.2744222949,0.03721163596,7.374636666,1.65E-13,3.81E-12,Ifngr1,1.209509663
ENSMUSG00000025195.9,12068.82892,0.2741702498,0.05263926835,5.208473795,1.9E-07,1.95E-06,Dnmbp,1.209298374
ENSMUSG00000025213.11,1333.583975,0.2740889663,0.07913457133,3.463580604,0.0005330368702,0.002706476768,Kazald1,1.209230243
ENSMUSG00000073139.9,3282.348348,0.2738716524,0.04193096179,6.531489874,6.51E-11,1.11E-09,Tmem185a,1.20904811
ENSMUSG00000006782.16,1273.985431,0.2735506199,0.06315083212,4.331702539,1.48E-05,0.0001062085817,Cnp,1.208779099
ENSMUSG00000015094.16,4968.537013,0.2735087481,0.05449674898,5.018808521,5.2E-07,4.94E-06,Npdc1,1.208744016
ENSMUSG00000038518.15,15616.75427,0.2729017729,0.04017767983,6.792372632,1.1E-11,2.07E-10,Jarid2,1.208235577
ENSMUSG00000040123.16,12985.5506,0.2727484407,0.03663747338,7.444521022,9.73E-14,2.3E-12,Zmym5,1.20810717
ENSMUSG00000031221.7,7710.494186,0.2726715087,0.03672046931,7.425599776,1.12E-13,2.64E-12,Igbp1,1.208042749
ENSMUSG00000024937.14,4127.201279,0.2726595089,0.04767205629,5.719482861,1.07E-08,1.33E-07,Ehbp1l1,1.208032701
ENSMUSG00000037475.15,12081.83872,0.2724015431,0.05137025956,5.302709105,1.14E-07,1.21E-06,Thoc2,1.207816714
ENSMUSG00000002031.12,4635.692146,0.2723244279,0.03455828821,7.880148063,3.27E-15,9.42E-14,Ift46,1.207752156
ENSMUSG00000043065.12,3593.541838,0.2717416474,0.0401032857,6.776044473,1.24E-11,2.3E-10,Spice1,1.20726438
ENSMUSG00000036427.5,24740.21731,0.2717327542,0.03586142643,7.577299101,3.53E-14,8.8E-13,Gpi1,1.207256938
ENSMUSG00000094935.1,1363.377937,0.2717177533,0.05436682946,4.997859099,5.8E-07,5.47E-06,Gm9726,1.207244385
ENSMUSG00000018076.12,8487.543704,0.271674808,0.04168396,6.517490373,7.15E-11,1.21E-09,Med13l,1.207208449
ENSMUSG00000032652.13,3746.77702,0.2714845974,0.03948102555,6.876330938,6.14E-12,1.18E-10,Crebl2,1.207049296
ENSMUSG00000060376.7,1322.815748,0.2714821097,0.05906859435,4.596048251,4.31E-06,3.44E-05,Bckdha,1.207047215
ENSMUSG00000062421.13,9921.548818,0.2713315843,0.04640851474,5.846590562,5.02E-09,6.53E-08,Arf2,1.206921283
ENSMUSG00000033083.16,1663.067102,0.2712563009,0.05825384191,4.656453411,3.22E-06,2.63E-05,Tbc1d4,1.206858304
ENSMUSG00000019822.12,3002.523512,0.2709458521,0.05479281642,4.944915588,7.62E-07,7.03E-06,Smpd2,1.206598632
ENSMUSG00000026930.15,4826.749046,0.2704319948,0.04330155291,6.245318624,4.23E-10,6.54E-09,Gpsm1,1.206168944
ENSMUSG00000049303.10,205.8818739,0.2701958609,0.09466077764,2.854359193,0.00431237434,0.0167698587,Syt12,1.20597154
ENSMUSG00000048756.11,16368.72238,0.2698688471,0.03351904516,8.05120927,8.2E-16,2.57E-14,Foxo3,1.205698215
ENSMUSG00000045377.5,653.7024799,0.2698275881,0.07200422893,3.747385288,0.0001786875103,0.001018301923,Tmem88,1.205663734
ENSMUSG00000070056.6,4879.879878,0.2692225476,0.04374578802,6.154250724,7.54E-10,1.12E-08,Mfhas1,1.205158206
ENSMUSG00000056851.13,21532.03809,0.2690506461,0.03182927516,8.452930355,2.84E-17,1.06E-15,Pcbp2,1.205014617
ENSMUSG00000021400.6,5275.7765,0.2688887497,0.03709982215,7.247709938,4.24E-13,9.31E-12,Wrnip1,1.2048794
ENSMUSG00000028098.13,6636.994779,0.2687991516,0.03842550969,6.995330805,2.65E-12,5.31E-11,Rnf115,1.204804573
ENSMUSG00000097253.2,202.2625836,0.2687743152,0.09996631009,2.688648955,0.007174182006,0.02569259515,Gm26770,1.204783833
ENSMUSG00000030094.8,7629.725134,0.2687117836,0.0324162116,8.289425887,1.14E-16,4E-15,Xpc,1.204731614
ENSMUSG00000020085.15,3183.071289,0.2686999568,0.04943547831,5.435366784,5.47E-08,6.05E-07,Aifm2,1.204721738
ENSMUSG00000024030.6,14692.24839,0.2684264644,0.04325409434,6.205804756,5.44E-10,8.25E-09,Abcg1,1.20449338
ENSMUSG00000094103.1,11060.05196,0.2683393023,0.04306320609,6.231289461,4.63E-10,7.1E-09,1700047I17Rik2,1.204420611
ENSMUSG00000006127.9,6885.241354,0.26816256,0.03495583031,7.671468756,1.7E-14,4.42E-13,Inpp5k,1.204273069
ENSMUSG00000000392.17,845.1642641,0.2681553908,0.07496647657,3.577004057,0.0003475547819,0.00184491124,Fap,1.204267084
ENSMUSG00000050549.8,6211.416843,0.2680638702,0.04585430339,5.84599155,5.04E-09,6.55E-08,5730508B09Rik,1.204190691
ENSMUSG00000041417.15,16472.12406,0.2678892865,0.04397344219,6.092069967,1.11E-09,1.6E-08,Pik3r1,1.204044978
ENSMUSG00000045071.13,3733.667713,0.2678749571,0.04382046803,6.113009951,9.78E-10,1.41E-08,E130308A19Rik,1.204033019
ENSMUSG00000051439.6,484.6907342,0.2669088615,0.098883658,2.699221155,0.006950197274,0.0250111432,Cd14,1.203227013
ENSMUSG00000023460.12,7888.520575,0.2668641384,0.03743296042,7.129121912,1.01E-12,2.13E-11,Rab12,1.203189714
ENSMUSG00000031360.14,2051.925188,0.2667302047,0.03944422113,6.762212488,1.36E-11,2.53E-10,Ctps2,1.20307802
ENSMUSG00000031453.16,4525.44273,0.2664736718,0.05961238492,4.470105871,7.82E-06,5.93E-05,Rasa3,1.202864114
ENSMUSG00000024661.6,162464.2402,0.266433366,0.04834007195,5.511646038,3.55E-08,4.05E-07,Fth1,1.202830509
ENSMUSG00000020385.16,11256.89426,0.2661570356,0.04617147867,5.764533501,8.19E-09,1.04E-07,Clk4,1.202600143
ENSMUSG00000066232.4,15479.66394,0.2660428707,0.04132836614,6.437294661,1.22E-10,2.01E-09,Ipo7,1.202504982
ENSMUSG00000078721.1,217.0114824,0.2658453427,0.0997320024,2.665597163,0.007685172024,0.02723244493,Fam205a1,1.202340351
ENSMUSG00000031805.17,5408.266317,0.2657509505,0.06715828142,3.957083845,7.59E-05,0.0004712501906,Jak3,1.202261687
ENSMUSG00000025946.13,3.521879247,0.26479148,0.09973854042,2.654856176,0.007934222889,NA,Pth2r,1.201462384
